445322.0000,84.8750,56.7500,67.0625,8.2200,-5.0400,1.8600
445346.0000,84.8125,56.7500,67.0625,8.2000,-4.9800,2.0200
445350.0000,84.8125,56.7500,67.0625,8.2000,-4.9800,2.0200
445403.0000,84.8125,56.7500,66.8750,8.2100,-5.0000,2.1000
445426.0000,84.8125,56.7500,66.8750,8.1600,-5.0000,2.0200
445430.0000,84.8125,56.7500,66.8750,8.1600,-5.0000,2.0200
445477.0000,84.8125,56.7500,66.8750,8.2200,-5.0200,1.9900
445500.0000,84.8125,56.7500,66.8750,8.2100,-4.9800,2.0100
445504.0000,84.8125,56.7500,66.8750,8.2100,-4.9900,2.0800
445554.0000,84.8125,56.6875,66.8125,8.2100,-5.0100,2.1000
445577.0000,84.8125,56.6875,66.8125,8.2000,-5.0300,2.0700
445581.0000,84.8125,56.6875,66.8125,8.2000,-5.0300,2.0700
445636.0000,84.8125,56.6875,66.8125,8.2000,-5.0000,2.0900
445658.0000,84.8125,56.6875,66.8125,8.1800,-5.0000,2.0800
445662.0000,84.8125,56.6875,66.8125,8.1800,-5.0000,2.0800
445726.0000,84.8750,56.6875,66.8125,8.1700,-4.9900,2.0100
445730.0000,84.8750,56.6875,66.8125,8.1700,-4.9900,2.0100
445805.0000,84.8750,56.6875,66.8125,8.2100,-5.0000,2.0900
445810.0000,84.8750,56.6875,66.8125,8.2100,-5.0000,2.0900
445860.0000,84.8750,56.7500,66.8125,8.1600,-5.0000,2.0700
445884.0000,84.8750,56.7500,66.8125,8.1900,-4.9900,2.0600
445889.0000,84.8750,56.7500,66.8125,8.2000,-4.9900,2.1000
445939.0000,84.8750,56.7500,66.8125,8.2000,-5.0200,2.0100
445962.0000,84.8750,56.7500,66.8125,8.1700,-4.9800,2.0600
445968.0000,84.8750,56.7500,66.8125,8.1700,-4.9800,2.0500
446037.0000,84.8750,56.7500,66.7500,8.1600,-4.9700,2.0500
446041.0000,84.8750,56.7500,66.7500,8.1600,-4.9700,2.0500
446093.0000,84.8750,56.7500,66.7500,8.1800,-4.9900,2.0400
446117.0000,84.9375,56.7500,66.7500,8.2300,-4.9900,2.2300
446121.0000,84.9375,56.7500,66.7500,8.2300,-4.9900,2.2300
446192.0000,84.9375,56.8125,66.7500,8.1800,-4.8900,2.1000
446198.0000,85.0000,56.8125,66.7500,8.1700,-4.9200,2.1300
446247.0000,85.0000,56.8125,66.7500,8.1900,-4.9800,1.9900
446270.0000,85.0625,56.8750,66.7500,8.2200,-4.9200,2.0900
446274.0000,85.0625,56.8750,66.7500,8.2200,-4.9200,2.0900
446317.0000,85.0625,56.8750,66.7500,8.1800,-4.9600,2.0300
446340.0000,85.0625,56.8750,66.6875,8.2400,-4.9800,2.0800
446344.0000,85.0625,56.8750,66.6875,8.2400,-4.9800,2.0800
446395.0000,85.0625,56.8750,66.6250,8.2600,-4.9800,2.0300
446419.0000,85.0000,56.8125,66.5625,8.1600,-4.9300,2.0600
446423.0000,85.0000,56.8125,66.5625,8.1600,-4.9300,2.0600
446487.0000,84.9375,56.8125,66.4375,8.1900,-4.9800,2.0800
446492.0000,84.9375,56.8125,66.4375,8.1900,-4.9800,2.0800
446556.0000,84.8750,56.7500,66.4375,8.1500,-4.9400,2.0700
446578.0000,84.8750,56.7500,66.3750,8.2300,-4.9800,2.1100
446582.0000,84.8125,56.7500,66.3750,8.2300,-4.9800,2.1100
446634.0000,84.7500,56.7500,66.3125,8.1800,-4.9700,2.0700
446658.0000,84.7500,56.7500,66.2500,8.2300,-4.9900,2.1300
446662.0000,84.7500,56.7500,66.2500,8.2300,-4.9900,2.1300
446703.0000,84.7500,56.7500,66.2500,8.1600,-4.9600,2.1000
446725.0000,84.6875,56.7500,66.1875,8.2500,-4.9800,2.1000
446731.0000,84.6875,56.7500,66.1875,8.2400,-4.9900,2.0900
446781.0000,84.6250,56.7500,66.1250,8.1900,-4.9400,2.1200
446803.0000,84.6250,56.7500,66.1250,8.2100,-4.9800,2.1000
446807.0000,84.6250,56.7500,66.1250,8.2200,-4.9500,2.1100
446878.0000,84.6250,56.7500,66.1250,8.1700,-4.9400,2.2900
446883.0000,84.6250,56.7500,66.0625,8.1700,-4.9400,2.2900
446933.0000,84.6250,56.7500,66.1875,8.2300,-4.9700,1.9700
446957.0000,84.6250,56.7500,66.1250,8.2000,-4.9000,2.1300
446961.0000,84.6250,56.7500,66.1250,8.1800,-4.9000,2.1700
447031.0000,84.5625,56.7500,66.0000,8.1800,-4.9700,2.0800
447035.0000,84.5625,56.7500,66.0000,8.1800,-4.9700,2.0800
447106.0000,84.5625,56.7500,66.0000,8.1600,-4.9700,2.1200
447111.0000,84.5625,56.7500,65.9375,8.1900,-4.9300,2.1500
447181.0000,84.5625,56.7500,65.8750,8.2200,-4.9400,2.1000
447185.0000,84.5625,56.7500,65.8750,8.2200,-4.9400,2.1000
447236.0000,84.5000,56.7500,65.8750,8.1900,-4.9100,2.1700
447260.0000,84.5000,56.7500,65.8750,8.1900,-4.9400,2.1800
447265.0000,84.5000,56.7500,65.8750,8.1900,-4.9400,2.1800
447307.0000,84.5000,56.7500,65.8750,8.2100,-4.9600,2.1400
447330.0000,84.5000,56.7500,65.8750,8.2100,-4.9700,2.0900
447335.0000,84.5000,56.7500,65.8750,8.2100,-4.9700,2.0900
447406.0000,84.5000,56.7500,65.8125,8.1900,-4.9700,2.1400
447410.0000,84.5000,56.7500,65.8125,8.1800,-4.9600,2.1500
447460.0000,84.4375,56.7500,65.7500,8.2100,-4.9900,2.1300
447482.0000,84.4375,56.7500,65.6875,8.1800,-4.9600,2.1300
447486.0000,84.4375,56.7500,65.6875,8.1800,-4.9600,2.1300
447558.0000,84.3125,56.7500,65.5625,8.1500,-4.9600,2.1700
447563.0000,84.3125,56.7500,65.5625,8.1800,-4.9300,2.1700
447613.0000,84.3125,56.7500,65.5000,8.1800,-4.9100,2.2000
447635.0000,84.3125,56.7500,65.5000,8.2200,-4.9300,2.1700
447640.0000,84.3125,56.7500,65.5000,8.2000,-4.9300,2.2000
447703.0000,84.3125,56.7500,65.5000,8.2100,-4.9300,2.1800
447707.0000,84.3125,56.7500,65.5000,8.2100,-4.9300,2.1800
447756.0000,84.3125,56.7500,65.5000,8.1600,-4.9300,2.1700
447778.0000,84.3125,56.7500,65.5000,8.1700,-4.9300,2.4500
447784.0000,84.3125,56.7500,65.5000,8.2500,-5.0600,2.2300
447834.0000,84.3125,56.7500,65.5000,8.2200,-4.8900,2.1600
447856.0000,84.3125,56.7500,65.4375,8.1600,-4.9100,2.1700
447860.0000,84.3125,56.7500,65.4375,8.1600,-4.9100,2.1700
447910.0000,84.2500,56.7500,65.5000,8.2100,-4.9600,2.1800
447932.0000,84.1875,56.7500,65.5000,8.1800,-4.9700,2.1400
447936.0000,84.1875,56.7500,65.5000,8.1800,-4.9700,2.1400
448007.0000,84.1875,56.7500,65.5000,8.1900,-4.9300,2.1700
448011.0000,84.1875,56.7500,65.5000,8.1800,-4.9500,2.1900
448082.0000,84.1875,56.7500,65.5000,8.1600,-4.9800,2.2100
448087.0000,84.2500,56.7500,65.5000,8.1600,-4.9800,2.2100
448137.0000,84.1875,56.7500,65.5000,8.2200,-4.9700,2.1200
448161.0000,84.1875,56.7500,65.5000,8.2000,-4.9500,2.1700
448166.0000,84.1875,56.7500,65.5625,8.1600,-4.9400,2.1700
448236.0000,84.1875,56.7500,65.6250,8.1800,-4.9300,2.1600
448240.0000,84.1875,56.7500,65.6250,8.1800,-4.9300,2.1600
448291.0000,84.2500,56.7500,65.6875,8.2000,-4.9400,2.2000
448315.0000,84.2500,56.7500,65.6875,8.2000,-5.0100,2.1800
448319.0000,84.2500,56.7500,65.6875,8.2000,-5.0100,2.1800
448370.0000,84.2500,56.7500,65.6875,8.2100,-4.9600,2.1100
448394.0000,84.2500,56.7500,65.6875,8.1400,-4.9400,2.1600
448398.0000,84.2500,56.7500,65.6875,8.1400,-4.9400,2.1600
448470.0000,84.3125,56.8125,65.7500,8.2100,-5.0000,2.0300
448476.0000,84.3125,56.8125,65.7500,8.2200,-4.9500,2.0400
448546.0000,84.3125,56.8125,65.6875,8.1900,-4.9500,2.1400
448550.0000,84.3125,56.8125,65.6875,8.1900,-4.9500,2.1400
448597.0000,84.3125,56.8125,65.6875,8.2000,-4.9400,2.1100
448619.0000,84.3125,56.8125,65.6875,8.2000,-4.9500,2.0800
448625.0000,84.3125,56.8125,65.6875,8.2000,-4.9600,2.0900
448675.0000,84.2500,56.8125,65.6875,8.1700,-4.9400,2.1100
448697.0000,84.2500,56.8125,65.6875,8.2300,-4.9500,2.0800
448701.0000,84.2500,56.8125,65.6875,8.2300,-4.9500,2.0800
448752.0000,84.1875,56.8125,65.6250,8.1700,-4.9500,2.1600
448776.0000,84.1875,56.8125,65.5625,8.2400,-4.9800,2.1700
448780.0000,84.1875,56.8125,65.5625,8.2400,-4.9800,2.1700
448832.0000,84.1875,56.8125,65.5625,8.1600,-4.9500,2.1800
448856.0000,84.1875,56.8125,65.5625,8.1800,-4.9700,2.1300
448860.0000,84.1875,56.8125,65.5625,8.1800,-4.9700,2.1300
448910.0000,84.1875,56.8125,65.5625,8.1900,-4.9800,2.1700
448932.0000,84.1875,56.8125,65.5625,8.1900,-4.9400,2.1600
448938.0000,84.1875,56.8125,65.5625,8.2000,-4.9500,2.1500
448987.0000,84.1875,56.8125,65.5625,8.2200,-4.9300,2.1300
449009.0000,84.1875,56.8125,65.5625,8.1900,-4.9700,2.1300
449013.0000,84.1875,56.8125,65.5625,8.1900,-4.9700,2.1300
449064.0000,84.1875,56.8125,65.5625,8.1900,-4.9200,2.1400
449088.0000,84.1875,56.8125,65.5625,8.1900,-4.9000,2.0800
449092.0000,84.1875,56.8125,65.5625,8.1900,-4.9000,2.0800
449135.0000,84.1875,56.8125,65.5625,8.2200,-4.9700,2.1100
449158.0000,84.1875,56.8125,65.5625,8.2100,-4.9700,2.0900
449162.0000,84.1875,56.8125,65.5625,8.2100,-4.9700,2.0900
449236.0000,84.1875,56.8125,65.5625,8.3100,-5.0000,2.0200
449240.0000,84.1875,56.8125,65.6250,8.3100,-5.0000,2.0200
449291.0000,84.1875,56.8125,65.5625,8.1600,-4.8500,2.1800
449315.0000,84.1875,56.8750,65.5000,8.2300,-4.9300,2.1700
449320.0000,84.1875,56.8750,65.5000,8.2300,-4.9300,2.1700
449390.0000,84.1250,56.8750,65.5000,8.1700,-4.9200,2.1400
449395.0000,84.1250,56.8750,65.5000,8.1700,-4.9200,2.1400
449458.0000,84.1250,56.8750,65.5000,8.1700,-4.9300,2.1900
449462.0000,84.1250,56.8750,65.5000,8.1700,-4.9300,2.1900
449515.0000,84.1250,56.8750,65.5000,8.2500,-4.9300,2.1400
449539.0000,84.1250,56.8750,65.4375,8.1900,-4.9300,2.1600
449543.0000,84.1250,56.8750,65.4375,8.1900,-4.9300,2.1600
449594.0000,84.1875,56.8750,65.4375,8.2100,-4.9400,2.1500
449618.0000,84.1875,56.8750,65.4375,8.2400,-4.9300,2.1500
449622.0000,84.1875,56.8750,65.4375,8.2400,-4.9300,2.1500
449694.0000,84.1875,56.9375,65.3750,8.2300,-4.9300,2.1400
449700.0000,84.1875,56.9375,65.3750,8.2600,-4.9300,2.1800
449750.0000,84.2500,56.9375,65.3750,8.2200,-4.9100,2.1500
449772.0000,84.2500,56.9375,65.3750,8.2300,-4.8900,2.1400
449776.0000,84.2500,56.9375,65.3750,8.2300,-4.8900,2.1400
449847.0000,84.2500,57.0000,65.3750,8.2600,-4.9300,2.1600
449852.0000,84.2500,57.0000,65.3750,8.2600,-4.9300,2.1600
449922.0000,84.2500,57.0000,65.3125,8.2100,-4.8900,2.2000
449927.0000,84.2500,57.0000,65.3125,8.2200,-4.8900,2.1900
449998.0000,84.1875,57.0000,65.3125,8.2400,-4.8600,2.1700
450003.0000,84.1875,57.0000,65.3125,8.2400,-4.8600,2.1700
450073.0000,84.1875,57.0000,65.4375,8.2400,-4.8500,2.0400
450077.0000,84.1875,57.0000,65.4375,8.2400,-4.8500,2.0400
450147.0000,84.1250,57.0000,65.5625,8.1900,-4.8700,2.1900
450153.0000,84.1250,57.0000,65.5625,8.1900,-4.8400,2.1800
450223.0000,84.1875,57.0000,65.6250,8.2100,-4.9500,2.1400
450227.0000,84.1875,57.0000,65.6250,8.2100,-4.9500,2.1400
450276.0000,84.2500,56.9375,65.5625,8.2100,-4.9200,2.1200
450298.0000,84.2500,56.9375,65.5000,8.2000,-4.8800,2.2200
