-3658.7792129263753,3598.749130039412
-3685.4214148132623,4030.2027613054574
-2531.4906700179868,6174.172113683957
-2829.273386704209,5924.525123649673
-2461.8451228577596,6045.24038971317
-2579.798810297312,6089.210140394241
-2680.377932457775,6119.415664267863
-2439.046305733012,6108.4703850327105
-2330.480601268132,6115.604423750047
-2110.961936080338,6499.5125361378805
-2277.3792501417865,6903.753898522617
-2420.332150213985,6626.424537453429
-2535.143700933645,6355.034008368682
-2433.042162714608,6387.728463766265
-2476.242372520984,6287.708985786434
-2418.8654967017355,6402.42046391519
-2353.931064165021,6527.299359015231
-2333.55940533746,6735.926719033056
-2237.38444494071,6688.768415681851
-2102.2041937405234,6940.311130262674
-2117.5732084863935,6729.1512297108875
-2052.4473457296253,6836.928694107914
-2047.5129942515978,6901.395900362865
-1803.7574365342832,7094.381821159314
-1909.9476680447137,6967.1523698057335
-1952.5877080777145,6966.385101944661
-2111.3274071472188,7030.092864174823
-1877.2157552502651,7205.155025249443
-2197.330239580165,6982.711946984868
4533.963951585575,4488.7670869854965
-2816.9628682323696,6146.223723692772
-2963.2941470696164,5914.785680481536
-2890.104724605479,6102.332785635237
-3120.85708613415,5803.599525887733
-2905.5841387307664,5904.45351022055
-2979.4301767385004,5751.75211278565
-2984.0469927439826,5793.954792671784
-3015.8101927708485,5882.985874510842
-2989.1584047044707,5831.7066933745755
-2962.155064090991,5769.27807730583
-3117.57203526141,5707.165929795776
-2914.9016368061875,5439.153170979785
-2924.428438539257,5709.9574148191905
-3209.8074761363346,5311.452916514796
-3323.079536558029,5273.296148865588
-3440.776642190074,5105.937033289522
-3491.8615059354192,5043.219726261195
-3575.181583884482,5135.86987888559
-3405.801476113549,5227.966282752106
-3487.8391972974605,5220.4415616839415
-3403.2808912804317,5834.703332285162
-3967.6045712988325,4945.436666442865
-4136.871848131994,4931.114248832551
-4139.066193949186,5116.255977105321
-4306.829005035733,4633.933002462348
-4217.938296010002,4608.485745248186
-4115.3821963564915,4966.916083301038
-4278.655508055759,4539.834421322743
-4274.481336976222,4437.693012056192
-4504.50008976758,4464.820884594011
-4145.61963500601,4574.890035847535
-4157.287314579304,4544.302688787524
-4293.459887408182,4690.534586481177
-4459.732717331858,4247.815588415812
-4604.458885936985,3990.97675069666
-4689.426670682697,4257.3523570391235
-4616.878087898089,3912.1552383451854
-4763.111542629816,4223.9478809857255
-4367.032068796537,4269.716746961599
-4113.031261079729,4202.85964998904
-4386.152730715896,3850.967591797072
-4530.1548404128125,3655.3004230556808
-3941.4372680525685,2963.6473077949486
-3856.0662918902776,4240.243401346347
-3687.834705594763,4484.46663961994
-3637.371708876942,4442.519115023321
-3469.208275419738,4490.746030136986
-3464.032815767265,4254.033138415153
-3512.818460708537,4579.183545393742
-3579.8659163709985,4737.232186245946
-3774.0851375612406,4346.319801973449
-3955.4188077080453,4033.634606934454
-3642.6219019006667,4424.744550842927
-2420.9991294581528,5107.076442370385
-2365.181411685286,5396.6501654918975
-2335.73676631586,5481.558911078574
-2370.633049868956,5165.018637847882
-2629.9602388000576,5171.113092309783
-3926.533111299166,4177.925450251143
-3957.256037807103,4085.001945512395
-4089.004576035,3981.5826423684953
-4268.197156580936,3683.5925840654636
-4404.030287582038,3446.6001104887396
-4162.256613826774,3637.915765395922
-4388.170994321768,3597.7770956808904
-2559.477883498207,5382.125238404808
-4354.336659659057,3767.1292300425057
-4539.382964744806,3849.906130158994
-4295.940497159519,3921.117137038518
-4299.3065720055,4029.9581580504628
-4514.9896518934775,3902.8447594976456
-4169.865975398384,4287.52185010625
-4297.0769295985,4201.985546302734
-4156.139613937297,3996.877599795019
-4020.9444219064076,4595.790840373411
-4068.7528515586746,5045.909649194488
-4042.824660963553,5075.197137947627
-3943.9751550639558,4617.339474797631
-3882.793584945198,4486.628701294885
-3842.31903682679,4756.223713917589
-3756.773895492995,4906.545511202103
-3720.103002493495,4746.065548758862
-3684.468874911486,4856.94871737109
-3600.0959614679587,4962.490840312114
-3622.996473294367,4909.779605452966
-3509.2147367628454,5078.9593482883365
-3594.973885403336,5057.100067712633
-3680.544731253278,4926.48395389178
-3635.022742452938,4931.400581019307
-3617.2906405833696,4997.243494729787
-3614.6947920185544,5000.1142852068815
-3340.1907681124417,5161.193017382917
-3500.6161268571263,5011.102678367741
-3613.901723714479,4849.596958891112
-3450.4448965091256,4979.400962489921
-3683.9854550268424,4701.415201149293
-3682.6327052539914,4818.943380675565
-3689.193707360686,4799.150843466934
-3784.6641030780656,4585.7367337138
-3658.813149044599,4914.462194773532
-3448.867688516711,4767.098060247957
-3355.5168508298484,4790.016385355724
-3356.9469977556705,4771.323967003192
-3656.877505120091,4732.620086232051
-3510.8922219793362,5033.785743927764
-3374.039144197598,5032.103075224264
-3325.1097932744583,5099.8394530063
-3351.225828276174,4907.42895759736
-3479.3021175906497,4768.210746073899
-3472.6015403268734,4824.088971808993
-3279.0870075597004,5221.054993849574
-3335.570956363501,4935.2734898349345
-3421.5743274895253,4987.121785593394
-3313.877684877441,5109.679259261732
-3348.7828808280537,5093.975996322339
-3799.456461347986,4383.25869530746
-3682.3189015180874,4583.423164889093
-3587.4719417564193,4719.292987097386
-3585.855766868194,4827.530065276532
-3376.353689719326,5187.817300408027
-3281.5173011383245,5324.489105220361
-3295.727620378717,5159.092656553431
-3279.737966436403,5057.137411318309
-3742.887332350785,4432.485743785081
-3571.273652632563,4967.738509721911
-3468.911698538167,4885.959648024176
-3675.8246487933393,4743.842607790286
-3378.7288342422617,4856.902621950412
-3504.7932785061976,4895.1970862438475
-3479.6005658660656,4734.312711721313
-3633.1893667503,4701.401900809779
-3464.9833060595192,4961.7964364497
-3333.1639748211664,5044.489090891808
-3570.0581211646722,4773.177686894115
-3746.6223688248892,4763.774426004399
-3637.1676458029806,4709.8023970536215
-3466.2417230876554,4965.291426468637
-3779.357079676456,4734.447310089161
-3446.414444113673,4854.002400185207
-3330.3309120692884,5147.206315249901
-3358.3503230692722,5125.428701862798
-3519.6964784937504,5019.951285383292
-3620.4880950883758,4900.373189971152
-3708.8778314019974,4733.761975239956
-3676.3064903735176,4670.6334521436365
-3677.4505473795466,4694.65873223809
-3401.317094486979,4743.958249749332
-3295.620270622241,5197.105861655797
-3315.8939981861026,5097.1790681482225
-3354.7499260687687,5059.918416722874
-3389.88317839672,4861.250437291715
-3416.6439835862548,5090.345374086537
-3413.509418180733,4916.887711751542
-3340.1553891792264,4802.039500472616
-3304.209587799555,5258.333957726264
-3301.6779355609883,5218.762857395715
-3313.662083123762,5219.044025144039
-3367.9699154660384,5038.120378590302
-3329.4089155799866,5005.927657653678
-3286.8390505179646,5150.827011219428
-3365.35361104969,4816.2587735021725
-3330.2748934692436,5070.474350873507
-3275.9419776045893,5295.313688013639
-3326.3253129985364,5249.322048510602
-3307.9053323754188,5161.422240802932
-3353.8529915839977,5027.297854805962
-3315.5556024215416,4980.775012973224
-3373.9218090639833,4820.82249647425
-3319.520239192382,4795.9914341422045
-3407.2582205029844,4710.066139326542
-3311.8658484162506,5206.596429282085
-3314.526979981421,5171.016912543802
-3316.136839308427,5150.4945409291095
-3279.832717419793,5192.931657239942
-3358.3131007049465,5053.095578451318
-3385.8148461719516,4786.390305720902
-3292.2615950304867,4906.262784260549
-3313.531316139537,5211.198389596689
-3278.909227455362,5163.914274978906
-3235.4407866657157,5280.275430630036
-3248.072553291386,5133.855033387178
-3596.9516175873705,4997.521283170968
-3443.9851016595167,5023.95588411512
-3375.8695286612824,4779.013538549892
-3177.3877739737136,4986.2016690904275
-3183.9265198228222,5084.246825784645
-3349.036345875857,5016.379948552245
-3163.188156034503,5155.664277384096
-3088.235218683057,5239.64752932893
-3190.021014228489,4891.983930655576
-3148.818997838625,5188.309999700928
-3111.3007506401823,4970.083690918421
-3073.350973896644,5285.798646713932
-3121.7145669169395,5627.484923108291
-3442.6750121164714,4870.182210059636
-3352.823231781578,5298.066023096854
-2980.9929551071277,5700.804892002539
-2995.0033080227727,5479.407762191764
-3306.8783355285764,4948.773236316965
-3518.777850226613,4891.438074368989
-3526.9562417567226,4796.005159729128
-3694.029371247989,4667.716569878377
-3773.0414042398675,4989.28570492514
-3912.7404303124586,4396.568055925382
-4011.3557595796265,4817.0852283040385
-3662.742434619463,3830.247227020459
-3720.9211950709187,5480.09395000175
-3332.706492277743,5482.063428488031
-3619.1399866284705,5410.631308374503
-3505.16453685511,5465.714456192134
-3402.568948308952,5894.466975899078
-3808.813957712391,5203.332101437049
-4195.198575378333,4313.33573790403
-4240.36664604586,4128.059014890428
5059.190654770036,1232.2381980181515
4699.97585910892,1074.8766096400943
-2792.896810336909,764.5567219745705
-4680.419612656357,3062.3124410190494
-4862.9924510499495,2428.005317873139
-5017.802787205277,2170.308403524054
-4804.004598348404,2257.367441251084
-4884.150349202026,2190.0948085066884
-4991.015513189639,1801.8642826527218
-4953.996751731078,1966.584577028635
-4903.753088645627,1721.52783407357
-5031.928960439729,1351.4446555786799
-5108.129726507989,1421.682307178882
4734.756463699407,-833.4498263425272
-5323.047884059001,1186.9205344559666
-5212.063160548677,1003.6573814504263
-5207.352432789543,1023.9667388007352
-5213.41131620688,895.3694417823095
-5510.250163457429,352.58728013405937
-5420.448329080664,85.7433586491306
-5535.014602655458,428.9350145801744
-5602.241321047629,-290.063012443787
-5682.616309946397,-43.482617603452134
-5684.471999056087,186.12816118375216
-5771.025182424692,232.31475710770752
-5914.402772016845,146.88707343786274
-5998.2419362678065,41.1814239329489
-5906.186964698065,-53.7639475698574
-5964.794138922347,-119.70763463733105
-6045.694081366415,-417.1629210236666
-6003.784477487183,-247.50424289554735
-5971.935967678051,-510.715800178698
-5987.148097630945,-1221.6933787064393
-6054.302866339791,-1329.3858132990083
-6277.702100987246,-495.47097800982675
-6593.716363483994,-202.81809124439187
-6560.73084432724,-403.02948128589736
-6515.5602414113555,-478.0630011565753
-6948.125067220172,-220.04488316250982
