840440,110.8125,-25.25,-172.125,-4.15,1.28,-8.76,0
840462,110.8125,-25.25,-172.1875,-4.06,1.24,-8.73,0
840466,110.75,-25.25,-172.1875,-4.06,1.24,-8.73,0
840517,110.6875,-25.25,-172.1875,-4.03,1.33,-8.72,0
840539,110.6875,-25.25,-172.1875,-4.08,1.35,-8.68,0
840543,110.6875,-25.25,-172.1875,-4,1.32,-8.62,0
840617,110.6875,-25.25,-172.125,-4.03,1.23,-8.75,0
840621,110.6875,-25.25,-172.125,-4.12,1.3,-8.74,0
840672,110.6875,-25.1875,-172.0625,-3.97,1.31,-8.68,0
840695,110.6875,-25.1875,-172.0625,-4.09,1.26,-8.62,0
840699,110.6875,-25.1875,-172.0625,-4.09,1.26,-8.62,0
840748,110.75,-25.125,-172.125,-4.31,1.14,-8.62,0
840771,110.6875,-25.125,-172.25,-4.05,1.29,-8.57,0
840776,110.6875,-25.125,-172.25,-3.8,1.14,-8.7,0
840830,110.6875,-25.125,-172.375,-3.98,1.24,-8.75,0
840854,110.75,-25.0625,-172.4375,-4.13,1.24,-8.78,0
840858,110.75,-25.0625,-172.4375,-4.13,1.24,-8.78,0
840933,110.875,-24.9375,-172.4375,-4.15,1.06,-8.67,0
840938,110.9375,-24.9375,-172.4375,-4.15,1.06,-8.67,0
840991,111,-24.9375,-172.5,-3.97,1.19,-8.76,0
841014,111.0625,-24.9375,-172.5,-3.95,1.3,-8.72,0
841018,111.0625,-24.9375,-172.5,-3.95,1.3,-8.72,0
841093,111.125,-24.875,-172.5,-3.99,1.2,-8.73,0
841098,111.125,-24.875,-172.5,-3.99,1.2,-8.73,0
841151,111.1875,-24.8125,-172.5625,-4.02,1.21,-8.79,0
841173,111.1875,-24.75,-172.5625,-3.96,1.25,-8.69,0
841178,111.1875,-24.75,-172.5625,-3.96,1.25,-8.69,0
841252,111.25,-24.6875,-172.5625,-3.98,1.13,-8.71,0
841258,111.25,-24.6875,-172.5625,-3.99,1.14,-8.74,0
841311,111.3125,-24.6875,-172.6875,-3.96,1.12,-8.74,0
841335,111.375,-24.6875,-172.6875,-3.84,1.18,-8.77,0
841339,111.375,-24.6875,-172.6875,-3.84,1.18,-8.77,0
841409,111.5,-24.625,-172.625,-4.01,1.19,-8.69,0
841414,111.5,-24.625,-172.625,-4.02,1.18,-8.76,0
841464,111.5,-24.625,-172.625,-3.97,1.23,-8.69,0
841487,111.5,-24.5625,-172.625,-4.05,1.17,-8.67,0
841491,111.5,-24.5625,-172.625,-4.05,1.17,-8.67,0
841560,111.4375,-24.5625,-172.8125,-3.99,1.15,-8.74,0
841566,111.4375,-24.5625,-172.8125,-4,1.16,-8.7,0
841616,111.5,-24.625,-172.9375,-3.96,1.16,-8.81,0
841638,111.5,-24.625,-173,-3.87,1.14,-8.86,0
841642,111.5,-24.625,-173,-3.87,1.14,-8.86,0
841712,111.5,-24.5625,-173.0625,-3.79,1.27,-8.8,0
841718,111.5,-24.5625,-173,-3.79,1.26,-8.83,0
841771,111.5625,-24.5,-172.8125,-3.85,1.22,-8.74,0
841795,111.5625,-24.5,-172.75,-3.88,1.08,-8.87,0
841799,111.625,-24.5,-172.75,-3.88,1.08,-8.87,0
841849,111.6875,-24.4375,-172.6875,-3.83,1.2,-8.92,0
841871,111.75,-24.4375,-172.625,-3.98,1.14,-8.93,0
841877,111.75,-24.375,-172.625,-4.04,1.21,-8.83,0
841931,111.75,-24.4375,-172.625,-3.92,1.21,-8.75,0
841954,111.75,-24.4375,-172.625,-3.76,1.14,-8.87,0
841959,111.75,-24.4375,-172.625,-3.76,1.14,-8.87,0
842013,111.75,-24.375,-172.6875,-3.98,1.29,-8.71,0
842037,111.6875,-24.375,-172.6875,-3.99,1.24,-8.68,0
842041,111.6875,-24.375,-172.6875,-3.99,1.24,-8.68,0
842094,111.5625,-24.375,-172.6875,-3.94,1.12,-8.87,0
842118,111.5625,-24.4375,-172.6875,-3.98,1.21,-8.67,0
842122,111.5625,-24.4375,-172.6875,-3.98,1.21,-8.67,0
842177,111.5625,-24.5,-172.625,-3.97,1.17,-8.86,0
842199,111.5625,-24.5,-172.625,-3.97,1.18,-8.72,0
842203,111.5625,-24.5,-172.625,-3.97,1.18,-8.72,0
842255,111.5,-24.5625,-172.625,-3.87,1.19,-8.71,0
842277,111.5,-24.5625,-172.625,-3.9,1.23,-8.74,0
842281,111.5,-24.5625,-172.625,-3.9,1.23,-8.74,0
842331,111.5625,-24.5625,-172.625,-3.97,1.17,-8.81,0
842355,111.625,-24.5625,-172.625,-3.97,1.22,-8.76,0
842360,111.625,-24.625,-172.625,-3.97,1.22,-8.76,0
842430,111.625,-24.6875,-172.5625,-3.86,1.22,-8.73,0
842434,111.625,-24.6875,-172.5625,-3.86,1.22,-8.73,0
842506,111.625,-24.625,-172.5,-4.04,1.21,-8.87,0
842510,111.625,-24.625,-172.5,-4.11,1.26,-8.75,0
842563,111.5625,-24.6875,-172.4375,-3.93,1.31,-8.64,0
842587,111.5625,-24.6875,-172.375,-3.87,1.27,-8.77,0
842592,111.5625,-24.6875,-172.375,-3.87,1.27,-8.77,0
842641,111.5625,-24.6875,-172.3125,-3.97,1.12,-8.76,0
842663,111.5625,-24.6875,-172.3125,-4.02,1.21,-8.78,0
842669,111.5625,-24.6875,-172.3125,-4,1.21,-8.8,0
842719,111.625,-24.6875,-172.25,-4.05,1.25,-8.65,0
842741,111.5625,-24.6875,-172.25,-3.99,1.25,-8.68,0
842745,111.5625,-24.6875,-172.25,-3.99,1.25,-8.68,0
842795,111.625,-24.6875,-172.25,-4,1.25,-8.82,0
842817,111.625,-24.75,-172.25,-3.97,1.3,-8.68,0
842822,111.625,-24.75,-172.25,-3.97,1.3,-8.68,0
842872,111.5625,-24.875,-172.3125,-3.8,1.12,-8.82,0
842895,111.6875,-24.875,-172.3125,-3.93,1.21,-8.76,0
842899,111.6875,-24.875,-172.3125,-3.92,1.21,-8.74,0
842969,111.875,-24.75,-172.375,-4.06,1.24,-8.82,0
842973,111.875,-24.75,-172.375,-4.06,1.24,-8.82,0
843024,111.9375,-24.6875,-172.4375,-3.98,1.28,-8.77,0
843048,111.9375,-24.5625,-172.4375,-4.3,1.2,-8.66,0
843052,111.9375,-24.5625,-172.4375,-4.3,1.2,-8.66,0
843126,111.75,-24.4375,-172.625,-3.95,1.07,-8.91,0
843132,111.75,-24.4375,-172.625,-4.04,1.18,-8.91,0
843202,111.8125,-24.375,-172.75,-3.82,1.11,-8.72,0
843206,111.8125,-24.375,-172.75,-3.82,1.11,-8.72,0
843255,112,-24.4375,-172.75,-3.97,1.14,-8.68,0
843277,112.125,-24.4375,-172.75,-3.84,1.12,-8.89,0
843282,112.1875,-24.4375,-172.75,-3.84,1.12,-8.89,0
843352,112.5,-24.375,-172.8125,-3.98,1.27,-8.63,0
843356,112.5,-24.375,-172.8125,-3.98,1.27,-8.63,0
843440,112.375,-24.1875,-173.125,-4.04,1.21,-8.62,0
843462,112.375,-24.1875,-173.1875,-3.95,1.13,-8.78,0
843466,112.375,-24.1875,-173.1875,-3.95,1.13,-8.78,0
843522,112.25,-24.1875,-173.3125,-3.77,1.32,-8.79,0
843544,112.25,-24.1875,-173.25,-3.76,1.36,-8.79,0
843548,112.25,-24.1875,-173.25,-3.76,1.36,-8.79,0
843597,112.4375,-24.125,-172.875,-3.72,1.02,-8.96,0
843619,112.5,-24.125,-172.6875,-3.93,1.13,-8.92,0
843624,112.625,-24.0625,-172.625,-3.93,1.13,-8.92,0
843698,112.9375,-24.0625,-172.375,-3.83,1.15,-8.82,0
843703,112.9375,-24.0625,-172.3125,-3.83,1.15,-8.82,0
843773,112.875,-23.9375,-172.375,-3.91,1.33,-8.81,0
843777,112.875,-23.9375,-172.375,-3.91,1.33,-8.81,0
843852,112.625,-23.9375,-172.375,-3.89,1.28,-8.85,0
843856,112.625,-23.9375,-172.375,-3.89,1.28,-8.85,0
843910,112.5,-24,-172.375,-3.81,1.17,-8.83,0
843932,112.5625,-24.0625,-172.3125,-3.85,1.19,-8.77,0
843936,112.5625,-24.0625,-172.3125,-3.85,1.19,-8.77,0
843992,112.75,-24.25,-172.125,-3.82,1.21,-8.71,0
844014,112.8125,-24.3125,-172.0625,-3.81,1.31,-8.79,0
844018,112.8125,-24.3125,-172.0625,-3.81,1.31,-8.79,0
844069,112.875,-24.375,-171.9375,-4.01,1.28,-8.72,0
844092,112.9375,-24.375,-171.9375,-3.95,1.31,-8.65,0
844096,112.9375,-24.375,-171.9375,-3.95,1.31,-8.65,0
844146,112.8125,-24.375,-172.0625,-3.79,1.36,-8.92,0
844168,112.75,-24.25,-172.0625,-3.78,1.31,-8.97,0
844174,112.6875,-24.25,-172.0625,-4.02,1.35,-8.85,0
844227,112.5,-24.25,-172.1875,-3.95,1.29,-8.66,0
844251,112.375,-24.25,-172.25,-3.81,1.16,-8.8,0
844255,112.3125,-24.25,-172.25,-3.81,1.16,-8.8,0
844305,112.0625,-24.3125,-172.4375,-3.8,1.03,-8.91,0
844327,112.0625,-24.25,-172.5,-3.65,1.36,-8.88,0
844333,112.125,-24.25,-172.5,-3.7,1.11,-8.8,0
844387,112.3125,-24.1875,-172.5625,-3.92,1.2,-8.78,0
844410,112.375,-24.25,-172.5625,-4.02,1.1,-8.76,0
844415,112.4375,-24.25,-172.5625,-4.01,1.11,-8.73,0
844468,112.5625,-24.3125,-172.625,-3.96,1.06,-8.85,0
844492,112.5625,-24.375,-172.6875,-3.94,1.15,-8.71,0
844496,112.5625,-24.375,-172.6875,-3.94,1.15,-8.71,0
844570,112.5625,-24.3125,-172.75,-3.99,1.19,-8.8,0
844575,112.5625,-24.25,-172.75,-3.99,1.19,-8.8,0
844625,112.4375,-24.3125,-172.875,-3.91,1.12,-8.76,0
844647,112.375,-24.3125,-172.9375,-3.87,1.11,-8.76,0
844651,112.375,-24.3125,-172.9375,-3.87,1.11,-8.76,0
844721,112.3125,-24.3125,-173,-3.84,1.08,-8.89,0
844726,112.375,-24.3125,-173,-3.84,1.08,-8.89,0
844796,112.6875,-24.3125,-172.9375,-4.03,1.08,-8.94,0
844800,112.6875,-24.3125,-172.9375,-4.03,1.08,-8.94,0
844849,112.8125,-24.375,-172.9375,-4.08,1.13,-8.69,0
844871,112.875,-24.375,-172.9375,-3.99,1.05,-8.74,0
844876,112.875,-24.375,-172.9375,-3.99,1.05,-8.74,0
844926,112.9375,-24.25,-173.0625,-4.11,1.07,-8.83,0
844949,113,-24.25,-173.125,-4.16,1.33,-8.61,0
844953,113,-24.25,-173.125,-4.05,1.35,-8.58,0
845026,113.1875,-24.375,-172.5625,-4.06,0.93,-8.9,0
845031,113.1875,-24.375,-172.5625,-4.06,1.15,-8.86,0
845106,113.625,-24.5625,-172.25,-3.87,1.22,-8.81,0
845110,113.625,-24.5625,-172.25,-3.87,1.22,-8.81,0
845183,113.9375,-24.5,-172,-4.02,1.33,-8.86,0
845188,113.9375,-24.5,-172,-4.02,1.33,-8.86,0
845242,114.125,-24.5,-171.9375,-4,1.25,-8.72,0
845265,114.125,-24.5,-171.875,-3.89,1.3,-8.94,0
845269,114.125,-24.5,-171.875,-3.89,1.3,-8.94,0
845341,114.125,-24.5,-171.75,-4.07,1.41,-8.59,0
845347,114.125,-24.5,-171.75,-4.05,1.39,-8.67,0
845416,113.875,-24.5625,-171.75,-4.06,1.41,-8.72,0
845420,113.875,-24.5625,-171.75,-4.06,1.41,-8.72,0
845476,113.75,-24.5625,-171.8125,-3.98,1.43,-8.63,0
845498,113.6875,-24.5625,-171.75,-3.99,1.35,-8.71,0
845502,113.6875,-24.5625,-171.75,-3.99,1.35,-8.71,0
845552,113.6875,-24.625,-171.75,-3.99,1.29,-8.68,0
845575,113.6875,-24.625,-171.6875,-3.98,1.29,-8.69,0
845579,113.6875,-24.625,-171.6875,-3.98,1.29,-8.69,0
845629,113.75,-24.6875,-171.6875,-3.97,1.38,-8.69,0
845653,113.75,-24.6875,-171.6875,-4,1.35,-8.74,0
845658,113.8125,-24.625,-171.625,-3.98,1.35,-8.73,0
845707,113.875,-24.625,-171.625,-4.13,1.31,-8.67,0
845729,113.875,-24.625,-171.5625,-4.06,1.34,-8.67,0
845735,113.875,-24.625,-171.5625,-4.02,1.31,-8.68,0
845789,113.75,-24.5625,-171.75,-4.02,1.33,-8.7,0
845811,113.5625,-24.5,-171.875,-3.84,1.34,-8.81,0
845815,113.5625,-24.5,-171.875,-4,1.41,-8.84,0
845885,113.125,-24.3125,-172.1875,-3.81,1.34,-8.65,0
845889,113.125,-24.3125,-172.1875,-3.81,1.34,-8.65,0
845944,113,-24.25,-172.25,-3.82,1.19,-8.9,0
845967,112.875,-24.25,-172.3125,-3.85,1.21,-8.87,0
845971,112.875,-24.25,-172.3125,-3.85,1.21,-8.87,0
846023,112.8125,-24.1875,-172.4375,-3.63,1.15,-8.84,0
846046,112.9375,-24.1875,-172.4375,-4.11,1.12,-8.86,0
846050,112.9375,-24.1875,-172.4375,-4.11,1.12,-8.86,0
846120,113.125,-24.3125,-172.5625,-3.99,1.14,-8.82,0
846124,113.125,-24.3125,-172.5625,-3.95,1.16,-8.82,0
846175,113.125,-24.3125,-172.6875,-4.03,1.12,-8.6,0
846197,113.0625,-24.3125,-172.8125,-4,1.28,-8.66,0
846201,113.0625,-24.3125,-172.8125,-4,1.28,-8.66,0
846251,112.8125,-24.3125,-172.875,-3.89,1.12,-8.77,0
846273,112.75,-24.3125,-172.875,-3.86,1.14,-8.81,0
846279,112.6875,-24.3125,-172.875,-3.92,1.11,-8.83,0
846328,112.6875,-24.25,-172.9375,-3.87,1.12,-8.76,0
846350,112.625,-24.25,-172.9375,-3.9,1.16,-8.74,0
846354,112.625,-24.25,-172.9375,-3.95,1.21,-8.68,0
846429,112.75,-24.3125,-172.875,-3.79,1.04,-8.85,0
846433,112.75,-24.3125,-172.875,-3.79,1.04,-8.85,0
846484,113.0625,-24.375,-172.8125,-3.9,1.04,-8.82,0
846508,113.25,-24.3125,-172.75,-3.99,1.32,-8.66,0
846512,113.25,-24.3125,-172.75,-3.99,1.32,-8.66,0
846561,113.5625,-24.3125,-172.375,-3.91,0.86,-8.94,0
846583,113.6875,-24.25,-172.1875,-3.94,1.18,-8.77,0
846589,113.6875,-24.25,-172.125,-4.01,1.23,-8.66,0
846639,113.8125,-24.25,-171.875,-3.81,1.34,-8.8,0
846661,113.8125,-24.1875,-171.75,-4.01,1.27,-8.85,0
846665,113.8125,-24.1875,-171.75,-4.01,1.27,-8.85,0
846715,113.875,-24.0625,-171.6875,-3.85,1.3,-8.69,0
846737,113.875,-24,-171.75,-3.85,1.53,-8.78,0
846741,113.875,-24,-171.75,-3.85,1.53,-8.78,0
846796,113.875,-24,-171.6875,-3.68,1.42,-8.74,0
846819,113.9375,-24,-171.6875,-3.77,1.27,-8.84,0
846823,113.9375,-24,-171.6875,-3.77,1.27,-8.84,0
846898,114.4375,-24.125,-171.375,-3.94,1.24,-8.72,0
846902,114.4375,-24.125,-171.375,-3.94,1.24,-8.72,0
846955,114.75,-24.0625,-171.3125,-4.03,1.2,-9.12,0
846977,114.875,-24.125,-171.5,-3.76,1.33,-9.19,0
846982,114.875,-24.125,-171.5,-3.76,1.33,-9.19,0
847033,115,-24.125,-171.8125,-4.04,1.54,-8.49,0
847057,115,-24.0625,-171.9375,-4.2,1.48,-8.56,0
847061,115,-24.0625,-172,-4.2,1.48,-8.56,0
847131,114.375,-24.125,-171.875,-3.29,2.06,-9.02,0
847136,114.375,-24.125,-171.875,-4.12,1.53,-8.39,0
847187,113.5,-24.125,-170.9375,-4.13,0.45,-9.46,0
847210,112.8125,-24.3125,-170.25,-3.52,-0.31,-10.98,0
847214,112.8125,-24.3125,-170.25,-3.52,-0.31,-10.98,0
847263,112.8125,-25.25,-169.75,-4.34,1.67,-8.04,0
847285,112.3125,-25.4375,-170.0625,-3.86,1.2,-7.36,0
847291,112,-25.5,-170.1875,-4.26,1.34,-6.48,0
847361,113.75,-24.4375,-170.9375,-5.9,4.93,-7.72,0
847365,113.75,-24.4375,-170.9375,-5.9,4.93,-7.72,0
847414,114.4375,-24.3125,-169.625,-3.56,0.87,-10.03,0
847436,114.625,-24.5625,-169.5,-3.52,1.95,-9.31,0
847442,114.8125,-24.625,-169.4375,-3.52,1.95,-9.31,0
847492,115.25,-24.9375,-169.3125,-3.56,1.8,-8.47,0
847515,115.375,-25,-169.25,-3.44,1.89,-8.68,0
847519,115.4375,-25,-169.25,-3.59,1.9,-8.85,0
847569,115.75,-25.0625,-169.3125,-3.66,1.93,-8.97,0
847591,115.875,-25,-169.375,-4,2.02,-8.55,0
847595,115.875,-25,-169.375,-4,2.02,-8.55,0
847647,116,-24.8125,-169.5625,-3.92,1.64,-8.6,0
847670,115.9375,-24.6875,-169.6875,-4.37,1.63,-8.85,0
847674,115.9375,-24.6875,-169.6875,-4.37,1.63,-8.85,0
847746,115.375,-24.625,-170.1875,-4.08,1.58,-8.56,0
847752,115.25,-24.6875,-170.3125,-3.88,1.57,-8.61,0
847822,115.1875,-24.6875,-170.6875,-3.97,1.53,-8.68,0
847826,115.1875,-24.6875,-170.6875,-3.97,1.53,-8.68,0
847876,115.5625,-24.6875,-170.6875,-4.01,1.53,-8.66,0
847900,115.6875,-24.6875,-170.6875,-4.13,1.42,-8.74,0
847904,115.6875,-24.6875,-170.6875,-4.13,1.42,-8.74,0
847974,115.8125,-24.6875,-170.5,-3.97,1.67,-8.69,0
847978,115.8125,-24.6875,-170.5,-3.85,1.6,-8.65,0
848029,115.75,-24.6875,-170.3125,-4.1,1.27,-8.68,0
848052,115.6875,-24.6875,-170.375,-3.79,1.52,-8.55,0
848056,115.6875,-24.6875,-170.375,-3.79,1.52,-8.55,0
848105,116.0625,-24.75,-170.25,-4.19,1.38,-8.53,0
848127,116.125,-24.9375,-170,-4.09,1.94,-8.58,0
848133,116.1875,-25,-169.8125,-3.69,1.7,-8.62,0
848203,116.5,-25.375,-169,-4.02,2.06,-8.58,0
848207,116.5,-25.375,-169,-4.02,2.06,-8.58,0
848257,116.4375,-25.8125,-168.5,-3.31,2.01,-8.94,0
848279,116.5,-25.8125,-168.3125,-3.6,1.83,-9.5,0
848284,116.4375,-25.75,-168.1875,-3.6,1.83,-9.5,0
848334,116.5,-25.375,-168.3125,-4.1,2.11,-8.24,0
848358,116.3125,-25.1875,-168.5,-3.58,2.01,-7.51,0
848362,116.25,-25.0625,-168.5,-3.42,2.1,-7.51,0
848411,116.5,-24.0625,-167.625,-4.26,2.04,-8.77,0
848433,116.625,-23.75,-167.1875,-4.3,2.07,-9.16,0
848437,116.625,-23.75,-167.1875,-4.3,2.07,-9.16,0
848489,116.875,-23.0625,-166.5625,-3.32,2.36,-8.47,0
848512,116.9375,-22.3125,-166.3125,-3.4,2.1,-8.19,0
848516,116.9375,-22.3125,-166.3125,-3.4,2.1,-8.19,0
848586,118.0625,-19.75,-165,-3.89,1.58,-9.46,0
848592,118.3125,-19.375,-164.9375,-3.92,1.67,-9.6,0
848641,118.75,-18.25,-165.5625,-2.86,2.44,-9.28,0
848664,118.75,-18,-165.8125,-2.56,1.48,-8.78,0
848668,118.75,-18,-165.8125,-2.56,1.48,-8.78,0
848717,119.3125,-16.75,-166.5,-4.16,3.11,-8.3,0
848739,118.9375,-16.1875,-166.8125,-3.21,2.24,-9.23,0
848745,118.625,-15.9375,-166.9375,-3.07,1.8,-9.54,0
848815,115.9375,-14.0625,-167.6875,-2.46,2.35,-9.03,0
848819,115.9375,-14.0625,-167.6875,-2.46,2.35,-9.03,0
848868,113.9375,-12.8125,-168.125,-2.91,2.54,-8.93,0
848891,112.9375,-12.6875,-168.4375,-1.39,1.9,-9.64,0
848895,112.5,-12.6875,-168.5625,-1.39,1.9,-9.64,0
848946,110.9375,-12.6875,-169.25,-1.48,1.99,-9.57,0
848970,110.5625,-12.625,-169.5,-1.42,1.89,-9.41,0
848974,110.4375,-12.5625,-169.625,-1.43,1.79,-9.38,0
849024,110.125,-12.375,-170.0625,-1.64,2,-9.2,0
849046,110.0625,-12.1875,-170.125,-1.59,1.62,-9.43,0
849052,110.0625,-12.1875,-170.125,-1.52,1.41,-9.41,0
849122,109.6875,-11.1875,-170.75,-2.7,2.08,-9.62,0
849126,109.3125,-11.125,-171,-2.7,2.08,-9.62,0
849201,106,-11.0625,-173.125,-1.11,1.95,-8.85,0
849206,105.6875,-11.0625,-173.25,-1.11,1.95,-8.85,0
849259,104.9375,-11.0625,-173.375,-1.51,1.43,-9.32,0
849282,104.875,-11.1875,-173.375,-1.19,1.1,-9.56,0
849286,105,-11.3125,-173.375,-1.19,1.1,-9.56,0
849337,106.375,-11.8125,-173.375,-1.64,0.72,-9.66,0
849361,107.125,-11.875,-173.5,-2.17,0.92,-9.61,0
849365,107.4375,-11.9375,-173.625,-2.15,1.04,-9.38,0
849419,108.8125,-12.1875,-174.125,-1.56,0.4,-9.5,0
849441,109.5,-12.25,-174.1875,-2.13,0.59,-9.54,0
849446,109.8125,-12.3125,-174.25,-2.13,0.59,-9.54,0
849517,111.375,-12.875,-174.5625,-1.29,0.76,-9.66,0
849521,111.375,-12.875,-174.5625,-1.29,0.76,-9.66,0
849570,112.3125,-13.1875,-174.8125,-2.13,0.84,-9.04,0
849592,112.625,-13.3125,-174.8125,-2.66,0.98,-9.15,0
849597,112.75,-13.375,-174.8125,-2.66,0.98,-9.15,0
849648,112.75,-13.9375,-174.375,-2.61,0.98,-9.3,0
849672,112.5,-14.125,-174.125,-2.79,1,-9.3,0
849676,112.375,-14.25,-174,-2.72,0.94,-9.48,0
849750,111.0625,-14.5625,-173.6875,-2.74,1.15,-9.42,0
849756,110.8125,-14.625,-173.75,-2.79,1.18,-9.34,0
849809,109.75,-15,-173.8125,-2.19,1.44,-9.11,0
849831,109.3125,-15.125,-173.8125,-2.06,1.25,-9.39,0
849837,109.125,-15.125,-173.75,-2.16,1.25,-9.42,0
849887,108.4375,-15.0625,-173.75,-2.22,1.19,-9.36,0
849909,108.375,-15,-173.75,-2.51,1.08,-9.37,0
849913,108.375,-15,-173.75,-2.51,1.08,-9.37,0
849987,108.4375,-15.1875,-174.1875,-2.22,1.15,-9.12,0
849991,108.4375,-15.1875,-174.1875,-2.22,1.15,-9.12,0
850046,109,-15.0625,-174.0625,-3.19,0.74,-9.52,0
850068,109.375,-15.25,-173.9375,-3.58,0.74,-9.54,0
850072,109.375,-15.25,-173.9375,-3.58,0.74,-9.54,0
850146,108.875,-15.9375,-174.4375,-2.71,1.35,-9.08,0
850150,108.875,-15.9375,-174.4375,-2.71,1.35,-9.08,0
850205,108.0625,-15.4375,-174.625,-2.54,1,-9.29,0
850227,108,-15.375,-174.625,-2.54,0.81,-9.38,0
850231,108,-15.375,-174.625,-2.54,0.81,-9.38,0
850283,108.4375,-15.6875,-174.625,-2.48,0.88,-9.35,0
850306,108.75,-16,-174.6875,-2.51,0.95,-9.43,0
850310,108.75,-16,-174.6875,-2.51,0.95,-9.43,0
850384,109.6875,-16.625,-174.4375,-2.57,1,-9.21,0
850389,109.8125,-16.75,-174.375,-2.57,1,-9.21,0
850442,110.8125,-17.125,-173.9375,-2.59,1.04,-9.42,0
850466,111.5625,-17.125,-173.6875,-2.95,1.08,-9.28,0
850470,111.5625,-17.125,-173.6875,-2.95,1.08,-9.28,0
850544,112.625,-16.875,-173.5625,-2.9,1.09,-9.11,0
850549,112.625,-16.875,-173.625,-2.9,1.09,-9.11,0
850604,112.75,-16.9375,-173.5,-2.57,1.22,-9.19,0
850627,112.875,-16.9375,-173.125,-2.55,1.55,-9.18,0
850631,112.875,-16.9375,-173.125,-2.55,1.55,-9.18,0
850687,113.1875,-17,-172,-2.37,1.15,-9.55,0
850709,113.375,-17.125,-171.6875,-2.75,1.34,-9.03,0
850713,113.375,-17.125,-171.6875,-2.75,1.34,-9.03,0
850766,113.8125,-17.625,-171.125,-2.86,1.58,-9.15,0
850788,114.0625,-17.9375,-170.75,-2.7,1.41,-9.19,0
