649169.0000,125.0000,42.4375,132.5625,6.5600,-5.4600,-4.8500
649173.0000,125.0000,42.4375,132.5625,6.5600,-5.4600,-4.8500
649228.0000,124.9375,42.3750,132.5625,6.5600,-5.4300,-4.8300
649250.0000,124.9375,42.3750,132.5000,6.5600,-5.4200,-4.8000
649254.0000,124.9375,42.3750,132.5000,6.5600,-5.4200,-4.8000
649308.0000,124.9375,42.3750,132.5000,6.5400,-5.4500,-4.8800
649330.0000,124.9375,42.3750,132.5000,6.5400,-5.4300,-4.8800
649335.0000,124.9375,42.3750,132.5000,6.5400,-5.4300,-4.8800
649390.0000,124.8750,42.3750,132.5000,6.5500,-5.3900,-4.8500
649412.0000,124.8750,42.3750,132.5000,6.6100,-5.4500,-4.8800
649417.0000,124.8750,42.3750,132.5000,6.5600,-5.4600,-4.8400
649467.0000,124.8750,42.3750,132.4375,6.5700,-5.4200,-4.8900
649489.0000,124.8750,42.3750,132.4375,6.5700,-5.4400,-4.9000
649493.0000,124.8750,42.3750,132.4375,6.5700,-5.4400,-4.9000
649569.0000,124.8125,42.3750,132.4375,6.5600,-5.4100,-4.8600
649573.0000,124.8125,42.3750,132.4375,6.5600,-5.4100,-4.8600
649624.0000,124.8125,42.3125,132.4375,6.5300,-5.4200,-4.8400
649648.0000,124.8125,42.3125,132.4375,6.5300,-5.4400,-4.8400
649652.0000,124.8125,42.3125,132.4375,6.5300,-5.4400,-4.8400
649702.0000,124.7500,42.3125,132.3750,6.4800,-5.4300,-4.9100
649724.0000,124.7500,42.3125,132.3750,6.5100,-5.4400,-4.8400
649730.0000,124.7500,42.3125,132.3750,6.5300,-5.4300,-4.8400
649780.0000,124.6875,42.3125,132.3750,6.5000,-5.4600,-4.9000
649802.0000,124.6875,42.3125,132.3750,6.5300,-5.4300,-4.8800
649806.0000,124.6875,42.3125,132.3750,6.5300,-5.4300,-4.8800
649880.0000,124.6250,42.3125,132.3125,6.5200,-5.4500,-4.8700
649884.0000,124.6250,42.3125,132.3125,6.5200,-5.4500,-4.8700
649959.0000,124.5000,42.3125,132.2500,6.5000,-5.4600,-4.8500
649963.0000,124.5000,42.3125,132.2500,6.5000,-5.4600,-4.8500
650014.0000,124.5000,42.3125,132.2500,6.5100,-5.4400,-4.8100
650038.0000,124.5000,42.3125,132.2500,6.5500,-5.3900,-4.8800
650043.0000,124.5000,42.3125,132.2500,6.5500,-5.3900,-4.8800
650097.0000,124.5000,42.3125,132.2500,6.5000,-5.4100,-4.8500
650121.0000,124.5000,42.3125,132.2500,6.4400,-5.4300,-4.8100
650125.0000,124.5000,42.3125,132.2500,6.4400,-5.4300,-4.8100
650180.0000,124.5000,42.3750,132.1875,6.6000,-5.4400,-4.8300
650202.0000,124.5000,42.3750,132.1875,6.5600,-5.4200,-4.7900
650206.0000,124.5000,42.3750,132.1875,6.5600,-5.4200,-4.7900
650256.0000,124.5000,42.4375,132.1875,6.5600,-5.4500,-4.8600
650278.0000,124.5000,42.4375,132.1875,6.5600,-5.4300,-4.8600
650283.0000,124.5000,42.4375,132.1875,6.5600,-5.4300,-4.8600
650333.0000,124.4375,42.4375,132.1875,6.5300,-5.4400,-4.8500
650356.0000,124.4375,42.4375,132.1875,6.5600,-5.4400,-4.8400
650360.0000,124.4375,42.4375,132.1875,6.5700,-5.4200,-4.8100
650434.0000,124.4375,42.4375,132.1875,6.5900,-5.4300,-4.8200
650439.0000,124.4375,42.4375,132.1875,6.5800,-5.4400,-4.8400
650493.0000,124.4375,42.4375,132.1875,6.5400,-5.4600,-4.8300
650516.0000,124.4375,42.4375,132.1875,6.5600,-5.4400,-4.8000
650522.0000,124.4375,42.4375,132.1875,6.5600,-5.4600,-4.8400
650575.0000,124.4375,42.4375,132.1875,6.5600,-5.4400,-4.8400
650599.0000,124.4375,42.4375,132.1875,6.5300,-5.4500,-4.8700
650604.0000,124.4375,42.4375,132.1875,6.5300,-5.4500,-4.8700
650658.0000,124.4375,42.4375,132.1875,6.5800,-5.4100,-4.8400
650681.0000,124.4375,42.4375,132.1875,6.5900,-5.4900,-4.8700
650685.0000,124.4375,42.4375,132.1875,6.5900,-5.4900,-4.8700
650740.0000,124.4375,42.4375,132.1250,6.5600,-5.4600,-4.8700
650763.0000,124.4375,42.4375,132.1875,6.5800,-5.4600,-4.8800
650767.0000,124.4375,42.4375,132.1875,6.5800,-5.4600,-4.8800
650823.0000,124.4375,42.4375,132.1875,6.5500,-5.4300,-4.8500
650845.0000,124.4375,42.4375,132.1875,6.6000,-5.4300,-4.8000
650849.0000,124.4375,42.4375,132.1875,6.6000,-5.4300,-4.8000
650904.0000,124.4375,42.4375,132.1875,6.5600,-5.4500,-4.8200
650926.0000,124.4375,42.4375,132.1875,6.5900,-5.4500,-4.8300
650932.0000,124.4375,42.4375,132.1875,6.5700,-5.4400,-4.8600
651006.0000,124.4375,42.4375,132.1875,6.5300,-5.4700,-4.8100
651010.0000,124.4375,42.4375,132.1875,6.5300,-5.4700,-4.8100
651085.0000,124.4375,42.4375,132.1875,6.5700,-5.4400,-4.8300
651089.0000,124.4375,42.4375,132.1875,6.5700,-5.4400,-4.8300
651164.0000,124.4375,42.4375,132.1875,6.5600,-5.4300,-4.8100
651168.0000,124.4375,42.4375,132.1875,6.5600,-5.4300,-4.8100
651244.0000,124.4375,42.4375,132.1875,6.5400,-5.4500,-4.8600
651248.0000,124.4375,42.4375,132.1875,6.5400,-5.4500,-4.8600
651323.0000,124.4375,42.4375,132.1875,6.5600,-5.4300,-4.8400
651327.0000,124.4375,42.4375,132.1875,6.5600,-5.4300,-4.8400
651383.0000,124.4375,42.4375,132.1875,6.5600,-5.4500,-4.8300
651405.0000,124.4375,42.4375,132.1875,6.5500,-5.4500,-4.8200
651409.0000,124.4375,42.4375,132.1875,6.5500,-5.4500,-4.8200
651483.0000,124.4375,42.4375,132.1875,6.5600,-5.4700,-4.8200
651488.0000,124.4375,42.4375,132.1875,6.5600,-5.4700,-4.8200
651542.0000,124.4375,42.4375,132.1875,6.5800,-5.4200,-4.8500
651565.0000,124.4375,42.4375,132.1875,6.6000,-5.4500,-4.7900
651569.0000,124.4375,42.4375,132.1875,6.6000,-5.4500,-4.7900
651645.0000,124.4375,42.4375,132.1875,6.6000,-5.4300,-4.9000
651649.0000,124.4375,42.4375,132.1875,6.6000,-5.4300,-4.9000
651700.0000,124.4375,42.4375,132.1875,6.5300,-5.4500,-4.8700
651784.0000,124.4375,42.4375,132.1250,6.5400,-5.4600,-4.8200
651807.0000,124.4375,42.4375,132.1250,6.5500,-5.4400,-4.8400
651811.0000,124.4375,42.4375,132.1250,6.5500,-5.4400,-4.8400
651860.0000,124.4375,42.4375,132.1875,6.5900,-5.4300,-4.8300
651882.0000,124.4375,42.4375,132.1875,6.5500,-5.4300,-4.8300
651888.0000,124.4375,42.4375,132.1875,6.5400,-5.4600,-4.8300
651938.0000,124.4375,42.4375,132.1875,6.5700,-5.4500,-4.8400
651960.0000,124.4375,42.4375,132.1875,6.5400,-5.4400,-4.8600
651964.0000,124.4375,42.4375,132.1875,6.5400,-5.4400,-4.8300
652018.0000,124.4375,42.4375,132.1875,6.5400,-5.4400,-4.8300
652040.0000,124.4375,42.4375,132.1875,6.5100,-5.4500,-4.8500
652046.0000,124.4375,42.4375,132.1875,6.5200,-5.4300,-4.8500
652120.0000,124.4375,42.4375,132.1875,6.5700,-5.4500,-4.8500
652125.0000,124.4375,42.4375,132.1875,6.5500,-5.4400,-4.8600
652176.0000,124.4375,42.4375,132.1875,6.5500,-5.4300,-4.8400
652198.0000,124.4375,42.4375,132.1875,6.5600,-5.4200,-4.8500
652202.0000,124.4375,42.4375,132.1875,6.5600,-5.4200,-4.8500
652278.0000,124.4375,42.4375,132.1875,6.5500,-5.4300,-4.8800
652282.0000,124.4375,42.4375,132.1875,6.5500,-5.4300,-4.8800
652337.0000,124.5000,42.4375,132.1875,6.5200,-5.4300,-4.8700
652359.0000,124.5000,42.4375,132.1875,6.4700,-5.4300,-4.8800
652363.0000,124.5000,42.4375,132.1875,6.4700,-5.4300,-4.8800
652437.0000,124.4375,42.4375,132.1875,6.4900,-5.4300,-4.8000
652441.0000,124.4375,42.4375,132.1875,6.4900,-5.4300,-4.8000
652492.0000,124.4375,42.4375,132.1875,6.5500,-5.4500,-4.9300
652516.0000,124.4375,42.4375,132.1875,6.5300,-5.4300,-4.8800
652521.0000,124.4375,42.4375,132.1875,6.5300,-5.4300,-4.8800
652596.0000,124.4375,42.4375,132.1875,6.5200,-5.4400,-4.8400
652601.0000,124.4375,42.4375,132.1875,6.5200,-5.4400,-4.8400
652655.0000,124.5000,42.4375,132.1875,6.5400,-5.4500,-4.8500
652679.0000,124.5000,42.4375,132.1875,6.5100,-5.4200,-4.9100
652683.0000,124.5000,42.4375,132.1875,6.5100,-5.4200,-4.9100
652734.0000,124.5000,42.3750,132.1875,6.5100,-5.4500,-4.8600
652758.0000,124.5000,42.3750,132.1875,6.5200,-5.4400,-4.8600
652763.0000,124.5000,42.3750,132.1875,6.5200,-5.4400,-4.8600
652812.0000,124.5000,42.3750,132.1875,6.5500,-5.4300,-4.8500
652834.0000,124.5000,42.3750,132.1875,6.5500,-5.4300,-4.8400
652840.0000,124.5000,42.3750,132.1875,6.5700,-5.4700,-4.8600
652894.0000,124.5000,42.3750,132.2500,6.5000,-5.4000,-4.8500
652918.0000,124.5625,42.3750,132.2500,6.5200,-5.4500,-4.9300
652922.0000,124.5625,42.3750,132.2500,6.5200,-5.4500,-4.9300
652973.0000,124.5625,42.3750,132.2500,6.5000,-5.4300,-4.8800
652996.0000,124.5625,42.3750,132.2500,6.4800,-5.4700,-4.9100
653002.0000,124.5625,42.3750,132.2500,6.5400,-5.4300,-4.8700
653076.0000,124.5000,42.3750,132.2500,6.5400,-5.4600,-4.8300
653082.0000,124.5000,42.3750,132.2500,6.5100,-5.4400,-4.8500
653155.0000,124.5000,42.3750,132.1875,6.5000,-5.4600,-4.8900
653161.0000,124.5000,42.3750,132.1875,6.5100,-5.4700,-4.8900
653235.0000,124.5000,42.3750,132.1875,6.5000,-5.4300,-4.8400
653241.0000,124.5000,42.3750,132.1875,6.5000,-5.4300,-4.8900
653286.0000,124.5000,42.3750,132.1875,6.5200,-5.4600,-4.8800
653310.0000,124.5000,42.3750,132.1875,6.5000,-5.4500,-4.8600
653314.0000,124.5000,42.3750,132.1875,6.5000,-5.4500,-4.8600
653384.0000,124.4375,42.3750,132.1875,6.5500,-5.4900,-4.9000
653389.0000,124.4375,42.3750,132.1875,6.5400,-5.5000,-4.9000
