12882767.0,482.0,511.0,620.0
12882787.0,487.0,514.0,624.0
12882807.0,483.0,510.0,619.0
12882827.0,481.0,510.0,619.0
12882847.0,482.0,510.0,620.0
12882867.0,481.0,508.0,619.0
12882887.0,483.0,512.0,622.0
12882907.0,462.0,489.0,593.0
12882927.0,479.0,511.0,619.0
12882947.0,481.0,509.0,619.0
12882967.0,481.0,507.0,614.0
12882987.0,483.0,510.0,619.0
12883007.0,479.0,510.0,618.0
12883027.0,482.0,511.0,619.0
12883047.0,482.0,510.0,619.0
12883067.0,482.0,508.0,617.0
12883087.0,483.0,511.0,619.0
12883107.0,481.0,510.0,618.0
12883127.0,489.0,519.0,629.0
12883147.0,483.0,511.0,621.0
12883167.0,478.0,507.0,616.0
12883187.0,481.0,510.0,618.0
12883207.0,478.0,505.0,612.0
12883227.0,482.0,511.0,619.0
12883247.0,483.0,514.0,622.0
12883267.0,482.0,511.0,619.0
12883287.0,481.0,511.0,620.0
12883307.0,491.0,518.0,628.0
12883327.0,482.0,511.0,619.0
12883347.0,481.0,511.0,620.0
12883367.0,492.0,522.0,633.0
12883387.0,484.0,513.0,620.0
12883407.0,462.0,489.0,592.0
12883427.0,480.0,511.0,617.0
12883447.0,482.0,510.0,620.0
12883467.0,483.0,511.0,619.0
12883487.0,481.0,511.0,618.0
12883507.0,484.0,511.0,622.0
12883527.0,483.0,510.0,620.0
12883547.0,480.0,510.0,619.0
12883567.0,480.0,510.0,617.0
12883588.0,478.0,507.0,614.0
12883607.0,481.0,510.0,620.0
12883627.0,481.0,514.0,623.0
12883647.0,480.0,512.0,619.0
12883667.0,480.0,512.0,619.0
12883687.0,489.0,518.0,627.0
12883707.0,483.0,510.0,619.0
12883727.0,480.0,511.0,617.0
12883747.0,491.0,520.0,631.0
12883767.0,481.0,511.0,620.0
12883787.0,464.0,491.0,595.0
12883807.0,481.0,511.0,618.0
12883827.0,480.0,511.0,618.0
12883847.0,481.0,510.0,618.0
12883867.0,481.0,509.0,618.0
12883887.0,482.0,512.0,621.0
12883907.0,459.0,486.0,589.0
12883927.0,479.0,510.0,618.0
12883947.0,478.0,510.0,618.0
12883967.0,479.0,507.0,614.0
12883987.0,481.0,510.0,618.0
12884007.0,478.0,509.0,619.0
12884027.0,481.0,511.0,620.0
12884047.0,480.0,511.0,619.0
12884067.0,488.0,518.0,627.0
12884087.0,481.0,510.0,618.0
12884107.0,481.0,510.0,620.0
12884127.0,491.0,520.0,630.0
12884147.0,481.0,512.0,618.0
12884167.0,481.0,512.0,622.0
12884187.0,482.0,510.0,619.0
12884207.0,481.0,510.0,619.0
12884227.0,480.0,510.0,619.0
12884247.0,481.0,511.0,618.0
12884267.0,481.0,513.0,620.0
12884287.0,459.0,488.0,590.0
12884307.0,478.0,510.0,618.0
12884327.0,481.0,510.0,619.0
12884347.0,478.0,507.0,614.0
12884367.0,481.0,511.0,618.0
12884387.0,479.0,510.0,618.0
12884407.0,481.0,512.0,620.0
12884427.0,479.0,511.0,619.0
12884447.0,481.0,509.0,616.0
12884467.0,481.0,510.0,618.0
12884487.0,480.0,511.0,618.0
12884507.0,488.0,519.0,628.0
12884527.0,482.0,512.0,620.0
12884547.0,485.0,514.0,623.0
12884567.0,481.0,510.0,618.0
12884587.0,481.0,510.0,618.0
12884607.0,481.0,510.0,618.0
12884626.0,482.0,511.0,618.0
12884646.0,483.0,512.0,619.0
12884666.0,463.0,490.0,594.0
12884686.0,480.0,509.0,618.0
12884706.0,481.0,511.0,618.0
12884726.0,479.0,507.0,615.0
12884746.0,481.0,510.0,618.0
12884766.0,478.0,510.0,618.0
12884787.0,460.0,488.0,591.0
12884806.0,480.0,510.0,618.0
12884826.0,479.0,508.0,617.0
12884846.0,482.0,510.0,619.0
12884866.0,480.0,510.0,618.0
12884886.0,489.0,518.0,628.0
12884906.0,482.0,512.0,619.0
12884926.0,485.0,513.0,623.0
12884946.0,462.0,489.0,593.0
12884966.0,482.0,508.0,619.0
12884986.0,483.0,511.0,618.0
12885006.0,481.0,510.0,619.0
12885026.0,481.0,512.0,620.0
12885046.0,486.0,514.0,622.0
12885066.0,480.0,511.0,618.0
12885086.0,481.0,510.0,618.0
12885106.0,479.0,507.0,615.0
12885126.0,482.0,510.0,618.0
12885146.0,480.0,510.0,619.0
12885166.0,463.0,490.0,593.0
12885186.0,479.0,510.0,619.0
12885206.0,479.0,509.0,615.0
12885226.0,481.0,510.0,618.0
12885246.0,479.0,509.0,618.0
12885266.0,484.0,516.0,627.0
12885286.0,479.0,511.0,619.0
12885306.0,482.0,514.0,623.0
12885327.0,464.0,495.0,600.0
12885346.0,479.0,511.0,618.0
12885366.0,479.0,511.0,618.0
12885386.0,480.0,512.0,618.0
12885406.0,480.0,511.0,620.0
12885426.0,487.0,518.0,627.0
12885446.0,478.0,511.0,618.0
12885466.0,479.0,510.0,618.0
12885486.0,479.0,507.0,615.0
12885506.0,481.0,510.0,618.0
12885526.0,478.0,511.0,618.0
12885546.0,484.0,514.0,621.0
12885566.0,479.0,511.0,618.0
12885586.0,480.0,509.0,617.0
12885606.0,481.0,510.0,617.0
12885626.0,479.0,510.0,618.0
12885646.0,485.0,516.0,625.0
12885666.0,461.0,488.0,591.0
12885686.0,485.0,514.0,621.0
12885706.0,467.0,495.0,600.0
12885726.0,481.0,510.0,618.0
12885746.0,481.0,510.0,618.0
12885766.0,482.0,511.0,619.0
12885786.0,480.0,513.0,620.0
12885806.0,487.0,517.0,626.0
12885826.0,480.0,510.0,618.0
12885846.0,481.0,510.0,618.0
12885866.0,481.0,508.0,616.0
12885886.0,481.0,511.0,618.0
12885906.0,478.0,511.0,618.0
12885926.0,488.0,517.0,626.0
12885946.0,479.0,510.0,618.0
12885966.0,480.0,509.0,617.0
12885986.0,481.0,511.0,618.0
12886006.0,480.0,511.0,618.0
12886026.0,485.0,516.0,624.0
12886046.0,463.0,490.0,594.0
12886066.0,484.0,512.0,622.0
12886086.0,468.0,494.0,600.0
12886106.0,482.0,510.0,619.0
12886126.0,480.0,512.0,618.0
12886146.0,481.0,510.0,618.0
12886166.0,460.0,487.0,591.0
12886186.0,487.0,515.0,625.0
12886206.0,479.0,510.0,618.0
12886226.0,481.0,510.0,618.0
12886246.0,480.0,509.0,615.0
12886266.0,482.0,510.0,618.0
12886286.0,479.0,510.0,619.0
12886306.0,488.0,518.0,627.0
12886326.0,479.0,510.0,619.0
12886346.0,481.0,509.0,617.0
12886366.0,482.0,511.0,619.0
12886386.0,481.0,510.0,619.0
12886406.0,484.0,515.0,624.0
12886426.0,486.0,515.0,623.0
